id,session,timestamp,dst_ip,dst_port
985,8e7f134cb714,2022-11-29T01:34:30.005225Z,74.6.143.25,80
986,8e7f134cb714,2022-11-29T01:34:30.169699Z,2001:4998:124:1507::f000,80
987,8e7f134cb714,2022-11-29T01:34:30.333036Z,74.6.231.21,80
988,8e7f134cb714,2022-11-29T01:34:30.497690Z,2001:4998:124:1507::f001,80
989,fff13348bc48,2022-11-29T02:45:34.458468Z,142.250.74.78,80
990,fff13348bc48,2022-11-29T02:45:34.613240Z,2a00:1450:400f:802::200e,80
991,fff13348bc48,2022-11-29T02:45:34.765841Z,98.137.11.163,80
992,fff13348bc48,2022-11-29T02:45:34.917037Z,2001:4998:124:1507::f000,80
993,fff13348bc48,2022-11-29T02:45:35.070106Z,74.6.143.25,80
994,fff13348bc48,2022-11-29T02:45:35.221326Z,2a02:6b8:a::a,80
995,dde1c80bb25e,2022-11-29T03:42:51.498983Z,142.250.74.78,80
996,dde1c80bb25e,2022-11-29T03:42:51.658484Z,2a00:1450:400f:802::200e,80
997,dde1c80bb25e,2022-11-29T03:42:51.814507Z,98.137.11.164,80
998,dde1c80bb25e,2022-11-29T03:42:51.970371Z,2001:4998:44:3507::8000,80
999,dde1c80bb25e,2022-11-29T03:42:52.126686Z,98.137.11.164,80
1000,dde1c80bb25e,2022-11-29T03:42:52.282290Z,2001:4998:44:3507::8000,80
1001,13940f6036cd,2022-11-29T04:33:38.408686Z,216.58.211.14,80
1002,13940f6036cd,2022-11-29T04:33:38.573736Z,2a00:1450:400f:80d::200e,80
1003,13940f6036cd,2022-11-29T04:33:38.742242Z,74.6.143.25,80
1004,13940f6036cd,2022-11-29T04:33:38.909486Z,2001:4998:44:3507::8001,80
1005,13940f6036cd,2022-11-29T04:33:39.077974Z,74.6.143.25,80
1006,13940f6036cd,2022-11-29T04:33:39.247190Z,2a00:1450:400f:80d::200e,80
1007,e984a2b64ae0,2022-11-29T05:03:24.851233Z,142.250.74.78,80
1008,e984a2b64ae0,2022-11-29T05:03:25.005681Z,2a00:1450:400f:802::200e,80
1009,e984a2b64ae0,2022-11-29T05:03:25.161508Z,74.6.231.20,80
1010,e984a2b64ae0,2022-11-29T05:03:25.317932Z,2001:4998:124:1507::f001,80
1011,e984a2b64ae0,2022-11-29T05:03:25.473721Z,74.6.231.21,80
1012,e984a2b64ae0,2022-11-29T05:03:25.629827Z,2001:4998:24:120d::1:1,80
1013,ee3d96fd9f0e,2022-11-29T06:12:05.307459Z,216.58.211.14,80
1014,ee3d96fd9f0e,2022-11-29T06:12:05.473194Z,2a00:1450:400f:80d::200e,80
1015,ee3d96fd9f0e,2022-11-29T06:12:05.636857Z,74.6.231.20,80
1016,ee3d96fd9f0e,2022-11-29T06:12:05.801439Z,2a00:1450:400f:80d::200e,80
1017,ee3d96fd9f0e,2022-11-29T06:12:05.969021Z,5.255.255.50,80
1018,ee3d96fd9f0e,2022-11-29T06:12:06.132751Z,2001:4998:24:120d::1:0,80
1019,3e4e8a6028aa,2022-11-29T06:53:29.078622Z,142.250.74.78,80
1020,3e4e8a6028aa,2022-11-29T06:53:29.234646Z,2a00:1450:400f:802::200e,80
1021,3e4e8a6028aa,2022-11-29T06:53:29.390666Z,74.6.231.21,80
1022,3e4e8a6028aa,2022-11-29T06:53:29.546693Z,2a00:1450:400f:802::200e,80
1023,3e4e8a6028aa,2022-11-29T06:53:29.702374Z,5.255.255.80,80
1024,3e4e8a6028aa,2022-11-29T06:53:29.858516Z,2001:4998:24:120d::1:1,80
1025,a44fa1a40c7e,2022-11-29T07:09:01.975191Z,216.58.211.14,80
1026,a44fa1a40c7e,2022-11-29T07:09:02.136560Z,2a00:1450:400f:80d::200e,80
1027,a44fa1a40c7e,2022-11-29T07:09:02.300680Z,98.137.11.163,80
1028,a44fa1a40c7e,2022-11-29T07:09:02.464807Z,2001:4998:24:120d::1:0,80
1029,a44fa1a40c7e,2022-11-29T07:09:02.628728Z,98.137.11.164,80
1030,a44fa1a40c7e,2022-11-29T07:09:02.792501Z,2001:4998:124:1507::f001,80
1031,bf26f017500f,2022-11-29T10:00:04.479704Z,216.58.211.14,80
1032,bf26f017500f,2022-11-29T10:00:04.646206Z,2a00:1450:400f:80d::200e,80
1033,bf26f017500f,2022-11-29T10:00:04.813917Z,74.6.231.21,80
1034,bf26f017500f,2022-11-29T10:00:04.981736Z,2a00:1450:400f:80d::200e,80
1035,bf26f017500f,2022-11-29T10:00:05.149982Z,74.6.143.26,80
1036,bf26f017500f,2022-11-29T10:00:05.318576Z,2a00:1450:400f:80d::200e,80
1037,abbec968460c,2022-11-29T10:52:37.468682Z,142.250.74.78,80
1038,abbec968460c,2022-11-29T10:52:37.626685Z,2a00:1450:400f:802::200e,80
1039,abbec968460c,2022-11-29T10:52:37.782397Z,142.250.74.78,80
1040,abbec968460c,2022-11-29T10:52:37.938518Z,2001:4998:24:120d::1:1,80
1041,abbec968460c,2022-11-29T10:52:38.094839Z,74.6.143.26,80
1042,abbec968460c,2022-11-29T10:52:38.255260Z,2001:4998:124:1507::f001,80
1043,2333299d6fa1,2022-11-29T13:39:33.141849Z,216.58.211.14,80
1044,2333299d6fa1,2022-11-29T13:39:33.305732Z,2a00:1450:400f:80d::200e,80
1045,2333299d6fa1,2022-11-29T13:39:33.473990Z,216.58.211.14,80
1046,2333299d6fa1,2022-11-29T13:39:33.637931Z,2001:4998:44:3507::8000,80
1047,2333299d6fa1,2022-11-29T13:39:33.807622Z,74.6.231.20,80
1048,2333299d6fa1,2022-11-29T13:39:33.973644Z,2001:4998:44:3507::8000,80
